id,name,location,latitude,longitude,rating,priceCategory,type,img,link
110024,Maison Brut,Paris,48.8792968,2.3492727,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/966d215ecbe6490ba077b6967976f68f.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/maison-brut
110023,Aldehyde,Paris,48.85496,2.3554,0,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a8e173e1a8304e92af05e92caf013100.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/aldehyde
110022,Les Résistants - La Table,Paris,48.8743773,2.3558924,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/756e08539aeb4d8ca9bbe7d2e3cf2427.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/les-resistants-la-table
110021,Fana,Paris,48.8916425,2.3461024,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6b00203393ee41268ea7444994b3ad36.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/fana
110020,Estime,Rennes,48.1110769,-1.6826904,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b461f788d7694453b5fa95bc6e221ad9.jpeg,https://guide.michelin.com/us/en/bretagne/rennes/restaurant/estime
110019,Fossé Saint Ange,Richelieu,47.0115646,0.3240681,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8780d442d48141c2860020254b6dc6d6.jpeg,https://guide.michelin.com/us/en/centre-val-de-loire/richelieu_1584246/restaurant/fosse-saint-ange
110018,Lo Fieu,Saint-Alban-de-Roche,45.5982769,5.2311456,0,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/53e3b01ea07f4abcbe3266da614bc726.jpeg,https://guide.michelin.com/us/en/auvergne-rhone-alpes/saint-alban-de-roche/restaurant/lo-fieu
110017,Colette,Les Salles,45.8432189,3.8202884,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a807783acb3141d49ce1647edb7d0dd7.jpeg,https://guide.michelin.com/us/en/auvergne-rhone-alpes/les-salles_1522366/restaurant/colette-1207666
110016,Château du Theil,Ussel,45.5597419,2.3262441,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3865fc6acfd64529a76df97a6072a3d8.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/ussel/restaurant/chateau-du-theil
110015,L'Ogustin,La Vacquerie-et-Saint-Martin-de-Castries,43.7892849,3.4605124,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b26d21ae4cbf44adb3dfde4161de5c13.jpg,https://guide.michelin.com/us/en/occitanie/la-vacquerie-et-saint-martin-de-castries_1502152/restaurant/l-ogustin
110014,La Bistronomie,Angoulême,45.6485212,0.163029,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7bd273585c7d41bea7d9f31e816182a6.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/angoulme/restaurant/la-bistronomie-1215864
110013,Ploc,Paris,48.8596204,2.405059,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/dc0e4f85c18444f0b4c9a51fb3f9b636.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/ploc
110012,Jium,Paris,48.8486878,2.2966502,0,2,Korean,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/dda1b2b814284e59824c9b17c953aa69.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/jium
110010,L'Altro Frenchie,Paris,48.8676278,2.3474885,0,3,Italian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7bc6ef3204ee455b91d70f392e0aed26.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/l-altro-frenchie
110011,Le Matré,Paris,48.8852316,2.3348201,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0afba2df4c5a405f948cc6b72ab4f933.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/le-matre
110009,Sétopa,Paris,48.85171,2.33946,0,2,Korean,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c19649fad118466c8cfd181a4e87cbf7.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/setopa
110008,Marie Akaneya,Paris,48.8708104,2.3269424,0,4,Japanese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7536b5ad16174ee781807bca556bc310.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/marie-akaneya
110007,Habile.,Paris,48.8697513,2.3607333,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9d01112a13d74ef0b754f7ab4c0c3873.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/habile
110006,Les Incontournables,Manosque,43.8337645,5.780964,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/66842046bab34714815f9b0a24914b4c.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/manosque/restaurant/les-incontournables
110005,Le Socle,Nice,43.7019063,7.2829999,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/84330744e95b45dbb5126fc5c5f4db26.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/nice/restaurant/le-socle
110004,Azimut,Annonay,45.2401324,4.6729266,0,1,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/aaa9bff9807646aa8b532ab3104fb874.jpeg,https://guide.michelin.com/us/en/auvergne-rhone-alpes/annonay/restaurant/azimut-1213609
110003,Le Sénéchal,Sauveterre-de-Rouergue,44.2212634,2.3174312,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d99b83db9c6846418e3a3c4e9a54285d.jpeg,https://guide.michelin.com/us/en/occitanie/sauveterre-de-rouergue/restaurant/le-senechal
110002,Le Puy Tilleul,Tournemire,45.0524654,2.482207,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3738088e5e6247e59221fe3de5d5a3d9.jpg,https://guide.michelin.com/us/en/auvergne-rhone-alpes/tournemire/restaurant/le-puy-tilleul
110001,Auberge de la Source,Saint-Léonard,49.7469719,0.3475464,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1d686c108b7844aabe8931605af6d97c.jpeg,https://guide.michelin.com/us/en/normandie/saint-leonard_1561925/restaurant/auberge-de-la-source
110000,Chablis Wine Not,Chablis,47.815152,3.8006993,0,2,Meats and Grills,,https://guide.michelin.com/us/en/bourgogne-franche-comte/chablis/restaurant/chablis-wine-not
109999,La Table By Mi-K'L,Saumur,47.2578978,-0.0790904,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/pays-de-la-loire/saumur/restaurant/la-table-by-mi-k-l
109998,Boma,Vannes,47.6581008,-2.7607423,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/bretagne/vannes/restaurant/boma
109997,Minore,Paris,48.8819837,2.3459928,0,3,Modern Cuisine,,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/minore
109996,Acte 2 Yannick Delpech,Toulouse,43.5931972,1.4605546,0,3,Modern Cuisine,,https://guide.michelin.com/us/en/occitanie/toulouse/restaurant/acte-2-yannick-delpech
109995,L'Atelier du Goût,Vire Normandie,48.8367963,-0.8831974,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/normandie/vire-normandie/restaurant/l-atelier-du-gout-1215966
107715,Beau Boucot,Saint-Michel-Chef-Chef,47.1682884,-2.1661524,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/68ff31fd079046ab8e6e70f5c68bf9db.jpeg,https://guide.michelin.com/us/en/pays-de-la-loire/saint-michel-chef-chef_1576777/restaurant/beau-boucot
107714,Ineffable,Barbentane,43.8991167,4.748067,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a7a01781c6ce4696b3a3d7a3182789ad.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/barbentane_1504843/restaurant/ineffable
107713,Pulpe,Lille,50.6432245,3.0594131,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6ea7cb7977914e759f55461c43279fda.jpeg,https://guide.michelin.com/us/en/hauts-de-france/lille/restaurant/pulpe
107712,La Terrasse des Cigales,Mérindol,43.7564403,5.2037878,0,2,Provençal,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c350a1cb9517443e90fc77b117992bdb.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/merindol_1507683/restaurant/la-terrasse-des-cigales
107710,Briemm,L'Houmeau,46.1934482,-1.1874379,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/db812e75ca9941419167c0252324c580.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/l-houmeau_1477385/restaurant/briemm
107709,Panaille,Bordeaux,44.8294657,-0.5865829,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e1fa64c8090449808b83cbe3ed8051ea.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/bordeaux/restaurant/panaille
107708,Racines,Laval,48.0691713,-0.7658418,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2b26cf1ac9d74def8af21d6c742102da.jpeg,https://guide.michelin.com/us/en/pays-de-la-loire/fr-laval/restaurant/racines-1209719
107707,Epona,Baix,44.718698,4.7382842,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/939ac03e75f14ab38a60d913b03e5b23.jpeg,https://guide.michelin.com/us/en/auvergne-rhone-alpes/baix_1516672/restaurant/epona-1205894
107706,Le Bistrot du Chef,Manosque,43.8307812,5.7979837,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/471b38cae13d47b3a33c26b4853c3624.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/manosque/restaurant/le-bistrot-du-chef
107705,Cave,Dijon,47.3220229,5.0454317,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b0e7347cb01f459e808e7f24749cff97.jpeg,https://guide.michelin.com/us/en/bourgogne-franche-comte/dijon/restaurant/cave
107704,Le Bistrot des Docks,Nice,43.7102812,7.2623764,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b3a716c9c3ab43f19f7af17cb64b4638.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/nice/restaurant/le-bistrot-des-docks
107703,L'Auberge des Arcades,Castelnau-de-Montmiral,43.9656875,1.8200094,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cf815bb304a049ea9680eba3936e2a82.jpeg,https://guide.michelin.com/us/en/occitanie/castelnau-de-montmiral/restaurant/l-auberge-des-arcades
107700,OKTO,Rouen,49.4424688,1.0869442,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/79e53172edf445d381321e6a5da201fe.jpeg,https://guide.michelin.com/us/en/normandie/rouen/restaurant/okto
107702,Augia,Caen,49.1854,-0.35987,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e48e538197e04adc9c003616486fd6bd.jpeg,https://guide.michelin.com/us/en/normandie/caen/restaurant/augia
107701,La Fontaine - L’Artiste et le Cuisinier,Cliousclat,44.7161,4.83648,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/72582f91504a4554a3d461cf27b37166.jpeg,https://guide.michelin.com/us/en/auvergne-rhone-alpes/cliousclat/restaurant/la-fontaine
107698,Burnel,Rouvres-en-Xaintois,48.3111097,6.0317932,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/27782915783a42c2b8783996b5419a83.jpeg,https://guide.michelin.com/us/en/grand-est/rouvres-en-xaintois_1543966/restaurant/burnel
107699,La Maison,Orthez,43.4886262,-0.7745211,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/96b1984e6b1740889b0ab90b87e69e9a.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/orthez_1488269/restaurant/la-maison-1213484
107697,Les Galinas,Aix-en-Provence,43.530607,5.4498892,0,2,Provençal,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/813d9e6aa8f7466ab963d58f1dc83580.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/aix-en-provence/restaurant/les-galinas
107696,Le Préau,Rognes,43.6638283,5.3473851,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/rognes_1508191/restaurant/le-preau
107695,La Table des Matrus,Saint-Etienne,45.4429605,4.3831793,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/auvergne-rhone-alpes/saint-tienne/restaurant/la-table-des-matrus
103778,ro.bo,Montignac-Lascaux,45.0657687,1.1604383,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/342ea43b13c7443eb43b81ad847c7e2b.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/montignac-lascaux_7770363/restaurant/ro-bo
103777,Bouillon Baron,Angers,47.4758067,-0.5481157,0,1,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7071d1d290824d55bafa161ee593ead3.jpg,https://guide.michelin.com/us/en/pays-de-la-loire/angers/restaurant/bouillon-baron
103776,Saison,Dijon,47.3228137,5.043886,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2fae920f40964ac6bec1d781373f124c.jpg,https://guide.michelin.com/us/en/bourgogne-franche-comte/dijon/restaurant/saison-1214785
103775,Madame B,Bordeaux,44.83985,-0.58668,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c7c2b9ecf0fd45df9da903fc40f4d042.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/bordeaux/restaurant/madame-b
103774,La Maison de Mézos,Mézos,44.07714,-1.16785,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/29a596d93df6419289e25aee35a37fa7.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/mezos_1488137/restaurant/la-maison-de-mezos
103773,Roze,Mathieu,49.25551,-0.3738,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2026675aad1740cbb2b4740e287a31d1.jpeg,https://guide.michelin.com/us/en/normandie/mathieu_1560708/restaurant/roze
103772,L'Obélias,Naucelle,44.197906,2.3408344,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7703c2a1461e48f69dd9526e31824487.png,https://guide.michelin.com/us/en/occitanie/naucelle/restaurant/l-obelias
103771,OBBO,Nantes,47.2192044,-1.5571113,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/782bf94c35684f1baa7457647c99618a.jpg,https://guide.michelin.com/us/en/pays-de-la-loire/nantes/restaurant/obbo
103769,L'Inattendu - Domaine de Locguénolé,Kervignac,47.7735735,-3.2761308,0,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8339ae34f56144f9bff3e24a204fe6c3.jpg,https://guide.michelin.com/us/en/bretagne/kervignac/restaurant/l-inattendu-domaine-de-locguenole
103770,Le Lodge,Samoëns,46.0826908,6.72898,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b12a4db0149541df9dff3c2bf704ad04.png,https://guide.michelin.com/us/en/auvergne-rhone-alpes/samons/restaurant/le-lodge
103768,Yozora,Metz,49.1080636,6.1816227,0,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/25631115bfea487ba28b440e769b43df.jpg,https://guide.michelin.com/us/en/grand-est/metz/restaurant/yozora
103767,Méditerranéo - Château Capitoul,Narbonne,43.1283492,3.0551165,0,3,Mediterranean Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/285627a17f8048418851965a0cf895e0.jpg,https://guide.michelin.com/us/en/occitanie/narbonne/restaurant/mediterraneo-chateau-capitoul
103766,L'Argence,Sainte-Geneviève-sur-Argence,44.8015746,2.7593948,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/356addbd43634542a64048a60ec3d473.jpeg,https://guide.michelin.com/us/en/occitanie/sainte-genevieve-sur-argence_1499526/restaurant/l-argence
103765,Almacita,Valence,44.93216,4.89082,0,2,Latin American,,https://guide.michelin.com/us/en/auvergne-rhone-alpes/valence/restaurant/almacita
103764,Bistrot 1936 - Domaine du Limonay,Saint-Méloir-des-Ondes,48.6151282,-1.9052688,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/fab3b7822d91411d94eb68b8ecdccfe5.jpeg,https://guide.michelin.com/us/en/bretagne/saint-mloir-des-ondes/restaurant/bistrot-1936-domaine-du-limonay
103763,La Table du Grapiot,Pupillin,46.8834044,5.760462,0,3,Modern Cuisine,,https://guide.michelin.com/us/en/bourgogne-franche-comte/pupillin/restaurant/le-grapiot
103762,Plūm,Châteauroux,46.8107623,1.6928137,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/centre-val-de-loire/chteauroux/restaurant/plum
103761,Breizh Café Rennes,Rennes,48.1123311,-1.6832891,0,2,Breton,,https://guide.michelin.com/us/en/bretagne/rennes/restaurant/breizh-cafe-rennes
103508,LAVA - Cuisine & Vin,Paris,48.8490731,2.3487718,0,3,Modern Cuisine,,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/lava-cuisine-vin
103507,Sienne,Saint-Cloud,48.844411,2.210214,0,3,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/dd87ed2c499b4af88f0095d8d67799e2.jpg,https://guide.michelin.com/us/en/ile-de-france/saint-cloud/restaurant/sienne
103506,Clutch,Paris,48.8504128,2.3902694,0,2,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1cfce7f445934f54953a9663abfb229a.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/clutch
103505,Hakuba,Paris,48.8587333,2.3422408,0,4,Japanese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/03588da06e774c7c96fced0aa1bc6aed.jpeg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/hakuba
103504,Qasti Green,Paris,48.8698315,2.3430371,0,2,Lebanese,,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/qasti-green
103503,Santu Pultru,Sartène,41.56718,8.91381,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/91fa9403517246dfa8e9f716a52c48d9.jpeg,https://guide.michelin.com/us/en/corse/sartene_1508622/restaurant/santu-pultru
103502,Mojju,Paris,48.8581757,2.3025144,0,2,Korean,,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/mojju
103501,Adami,Paris,48.8815609,2.3341354,0,2,Italian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1812a59a050645058fafd9f0158b9d83.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/adami
103498,L'Auberge de la Vallée,Nassandres-sur-Risle,49.1470662,0.7318733,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bc8998c6b7d04ccd81afee8d63db7392.jpeg,https://guide.michelin.com/us/en/normandie/nassandres-sur-risle_7770325/restaurant/l-auberge-de-la-vallee
103500,Le 21,Pornic,47.1053547,-2.0916328,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c47a8c403a504b0899f6c6a3b0ef4d11.jpeg,https://guide.michelin.com/us/en/pays-de-la-loire/pornic/restaurant/le-21
103499,Le Charlie,Grosseto-Prugna,41.8950702,8.8105225,0,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e920d55c790242b4966b79657feee444.jpeg,https://guide.michelin.com/us/en/corse/grosseto-prugna_1505714/restaurant/le-charlie
103497,Amicis,Bordeaux,44.8436643,-0.5772326,0,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d73ddd7e27324629a648d777fff322e7.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/bordeaux/restaurant/amicis
103496,L'Évadé,Paris,48.8792234,2.3377099,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/l-evade
103494,Mareluna,Théoule-sur-Mer,43.5080143,6.9395889,0,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/28115ea680814c4795fc3e5c69d4b8f4.jpg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/thoule-sur-mer/restaurant/mareluna
103495,Le Saint Gabriel,Toulon,43.1197384,5.9327034,0,2,Traditional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/50fd54ed99464cf0aa1ba67880d7b83b.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/toulon/restaurant/le-saint-gabriel
103493,Erroa,Saint-Jean-de-Luz,43.3916752,-1.6593074,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/226cd94222954b4fbb5412f6f24af5a6.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/saint-jean-de-luz/restaurant/erroa
103492,L'Agapè,Cagnes-sur-Mer,43.6558134,7.1616517,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5ec2dcde2f2e44438bdcf2f964ff98d4.jpg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/cagnes-sur-mer/restaurant/l-agape-1213024
103491,Masama,Saumur,47.2606375,-0.0774073,0,2,Fusion,,https://guide.michelin.com/us/en/pays-de-la-loire/saumur/restaurant/masama
103011,Le Saint Paul,Préfailles,47.1292386,-2.2185621,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9d90c785654245b0934743a7977dae20.jpeg,https://guide.michelin.com/us/en/pays-de-la-loire/prefailles_1576382/restaurant/le-saint-paul
103010,Freia,Nantes,47.2166676,-1.5361316,0,2,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e41fa8aa3f2443ba8f258931771c3017.jpeg,https://guide.michelin.com/us/en/pays-de-la-loire/nantes/restaurant/freia
103009,La Palme d'Or,Cannes,43.5478128,7.0306323,0,4,Modern Cuisine,,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/cannes/restaurant/la-palme-d-or
103008,Nuance,Bayonne,43.4892875,-1.4731919,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/90ea3b94f1a94e78ae691d31469679af.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/bayonne/restaurant/nuance-1212775
103007,Chez Jeannette,Flassans-sur-Issole,43.37893,6.26346,0,3,Modern Cuisine,,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/flassans-sur-issole_1505557/restaurant/chez-jeannette
103006,L'Instinct,Saumur,47.2562812,-0.0825544,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5524e0287c484ae3862c9efee907bdac.jpg,https://guide.michelin.com/us/en/pays-de-la-loire/saumur/restaurant/l-instinct-1214145
103005,Les Saisonniers,La Croix-Valmer,43.2067837,6.5664885,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/704728645f58418db14c207b1ab4bae5.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/la-croix-valmer/restaurant/les-saisonniers
103004,"Gigi, Table Méditerranéenne",Nîmes,43.83717,4.35788,0,2,Mediterranean Cuisine,,https://guide.michelin.com/us/en/occitanie/nimes/restaurant/gigi-table-mediterraneenne
103003,Arbane,Reims,49.2573961,4.0272938,0,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8e75b3ca83464e4b906e7bdb20ccc17e.jpeg,https://guide.michelin.com/us/en/grand-est/reims/restaurant/arbane
103001,Le Jardin Délice,Saint-Cast-le-Guildo,48.6321181,-2.2559007,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e5996613b32a454fa2fd527d8b1e9d04.jpeg,https://guide.michelin.com/us/en/bretagne/saint-cast-le-guildo_1569179/restaurant/le-jardin-delice-1213499
103000,Monique,Calvisson,43.7845468,4.1927965,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2be6135518e544759391fb981945695d.jpeg,https://guide.michelin.com/us/en/occitanie/calvisson_1500992/restaurant/monique-1213895
103002,La Ferme Ilharregui Baita,Urrugne,43.3611849,-1.7225314,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7b075e60a2094a8d8df67ae506077f43.jpeg,https://guide.michelin.com/us/en/nouvelle-aquitaine/urrugne/restaurant/la-ferme-ilharregui-baita
102998,Silex,Chahaignes,47.7418122,0.5145569,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/77502e088cbd4cac8ce7a9e5e212a7d2.jpg,https://guide.michelin.com/us/en/pays-de-la-loire/chahaignes_1570756/restaurant/silex-1214187
102999,Récolte,Bruz,48.0238752,-1.7473226,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/bretagne/bruz_1563399/restaurant/recolte
102997,Le Boïdicou,Thonac,45.0224237,1.1169032,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e2949b3025604d7980f7e215876d41ae.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/thonac_1490001/restaurant/le-boidicou
102996,La Table du Cinq,Bagnères-de-Bigorre,43.0706122,0.1569435,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/occitanie/bagnres-de-bigorre/restaurant/la-table-du-cinq
102995,JU - Maison de Cuisine,Bonnieux,43.8231711,5.3065565,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1761bc7b58f4468b8b70783a1902f508.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/bonnieux/restaurant/ju-maison-de-cuisine
102994,L'Auberge d'Allex,Allex,44.7644513,4.9159041,0,2,Modern Cuisine,,https://guide.michelin.com/us/en/auvergne-rhone-alpes/allex_1509156/restaurant/l-auberge-d-allex
102238,Bombance,Paris,48.8597643,2.3551079,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/df8e4e080b6348f0bb70f6b98c503708.jpg,https://guide.michelin.com/us/en/ile-de-france/paris/restaurant/bombance-1211377
102237,Pirouette,Nice,43.7005196,7.2850063,0,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3ef5fcb8f8df408ba02feb52b368694c.jpeg,https://guide.michelin.com/us/en/provence-alpes-cote-dazur/nice/restaurant/pirouette-1212866
102236,Naissain,Le Teich,44.635595,-1.0246331,0,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/82bae49644bf4a89bd6ffa02102b2238.jpg,https://guide.michelin.com/us/en/nouvelle-aquitaine/le-teich_1486710/restaurant/naissain
102235,La Tête de l'Art,Guérande,47.323025,-2.419504,0,3,Modern Cuisine,,https://guide.michelin.com/us/en/pays-de-la-loire/gurande/restaurant/la-tete-de-l-art-363604
