id,name,location,country,latitude,longitude,rating,priceCategory,type,img,link
108302,Les Cols,Olot,España,42.1946503,2.5009,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/849e624893124661819faa3acabe4adb.jpg,https://guide.michelin.com/us/en/catalunya/olot/restaurant/les-cols
108293,Lera,Castroverde de Campos,España,41.967639,-5.3137839,1,4,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/653164ac70f54fe7bcef50d852b2fd9e.jpeg,https://guide.michelin.com/us/en/castilla-y-leon/castroverde-de-campos/restaurant/lera
108267,Casona del Judío,Santander,España,43.4686232,-3.8292585,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/079f53715a2b48108dd8006bab5070fe.jpg,https://guide.michelin.com/us/en/cantabria/santander/restaurant/casona-del-judio
108258,Culler de Pau,O Grove,España,42.4752854,-8.8957637,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f48abe4d4cdb4be18328462e623ff812.jpg,https://guide.michelin.com/us/en/galicia/o-grove/restaurant/culler-de-pau
108254,La Botica de Matapozuelos,Matapozuelos,España,41.4143484,-4.7914841,1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/166b80cce02d476280deac3e9ff89bb9.jpeg,https://guide.michelin.com/us/en/castilla-y-leon/matapozuelos/restaurant/la-botica
108234,Somiatruites,Igualada,España,41.57798,1.614032,0,1,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3ec1e259e462447a84bd350cd92e9d41.jpeg,https://guide.michelin.com/us/en/catalunya/igualada/restaurant/somiatruites
108227,Maskarada,Lekunberri,España,43.01121,-1.90254,0,1,Pork,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a04e0290ffca4a34b8da80de5f017bcc.jpeg,https://guide.michelin.com/us/en/comunidad-foral-de-navarra/lekunberri/restaurant/maskarada
108224,Lluerna,Santa Coloma de Gramenet,España,41.4554734,2.2065622,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0ed723da4aab44338504c429150f8a34.jpg,https://guide.michelin.com/us/en/catalunya/santa-coloma-de-gramenet/restaurant/lluerna
108204,Tramo,Madrid,España,40.4481497,-3.6754617,-1,2,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cc8ee438be6342019d6e8e72bffa26bb.jpg,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/tramo
108031,Taian Table,Shanghai,Shanghai,31.221807,121.474049,3,4,Innovative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/20c29762dc004da6865e1cf2ed09a818.jpg,https://guide.michelin.com/us/en/shanghai-municipality/shanghai/restaurant/taian-table
107888,Dewakan,Kuala Lumpur,Malaysia,3.1546497,101.7185414,2,3,Malaysian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e80d3088e65d47d4a8f28c823b085e9f.jpg,https://guide.michelin.com/us/en/kuala-lumpur-region/kuala-lumpur/restaurant/dewakan
107604,Dalla Gioconda,Gabicce Monte,Italia,43.963886,12.7725315,1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d8f3505d1e7a42588028bf989857494e.jpg,https://guide.michelin.com/us/en/marche/gabicce-monte/restaurant/dalla-gioconda
107584,Artifex,Brennero,Italia,46.9646182,11.3458131,-1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/efe75b3acf83453780de72921a7780df.jpeg,https://guide.michelin.com/us/en/trentino-alto-adige/brennero_1812096/restaurant/artifex
107581,Agriturismo Ferdy,Lenna,Italia,45.9246206,9.669272,-1,3,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bf6f5a9671434edab1a516022fbe6449.jpeg,https://guide.michelin.com/us/en/lombardia/lenna_1806857/restaurant/agriturismo-ferdy
107580,Il Mirto,Forio,Italia,40.7531204,13.8789992,-1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/441ab36d133e4b1eb6ca1591d80222db.jpg,https://guide.michelin.com/us/en/campania/forio/restaurant/il-mirto
107550,Coltivare,La Morra,Italia,44.6392382,7.9089221,-1,3,Piedmontese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3a7f94d729ab4784a6c545fba6a08279.jpeg,https://guide.michelin.com/us/en/piemonte/la-morra/restaurant/coltivare
107487,l' Ciocio - Osteria di Suvereto,Suvereto,Italia,43.07921,10.67901,-1,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/69347c53b2634f8d9229c1783f63e090.jpeg,https://guide.michelin.com/us/en/toscana/suvereto/restaurant/i-ciocio-osteria-di-suvereto
107468,Casa Format,Orbassano,Italia,45.002438,7.5737295,-1,2,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a0d4098940d24c5c97961fc062689081.jpeg,https://guide.michelin.com/us/en/piemonte/orbassano/restaurant/casa-format
107405,Vespasia,Norcia,Italia,42.7925634,13.0920268,1,4,Umbrian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a30d30923c8744238d35d8ee24212e71.jpeg,https://guide.michelin.com/us/en/umbria/norcia/restaurant/vespasia
107339,Prezioso,Merano,Italia,46.642062,11.1910522,1,4,Alpine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0a04f65db0584a168088040ab9f2e0dc.jpg,https://guide.michelin.com/us/en/trentino-alto-adige/merano/restaurant/prezioso
107329,Il Tiglio,Montemonaco,Italia,42.9182376,13.316814,1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/72fa7ca24a1b421787d0a3b2a2d2000f.jpg,https://guide.michelin.com/us/en/marche/montemonaco/restaurant/il-tiglio
107297,Il Cantinone e Sport Hotel Alpina,Madesimo,Italia,46.44052,9.35916,1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/22e0186b5cdd4e6f8bd3fae28b37cdd8.jpg,https://guide.michelin.com/us/en/lombardia/madesimo/restaurant/il-cantinone-e-sport-hotel-alpina
107270,Il Cappero,Isola Vulcano,Italia,38.4308153,14.9570928,1,4,Mediterranean Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/18b00ce4f0644e13af5053b5c7d40e6d.jpeg,https://guide.michelin.com/us/en/sicilia/isola-vulcano/restaurant/il-cappero
107261,La Tana Gourmet,Asiago,Italia,45.85289,11.49528,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7df2af565a3c47caa6207f10662171cf.jpg,https://guide.michelin.com/us/en/veneto/asiago/restaurant/la-tana-gourmet
107210,Joia,Milan,Italia,45.4772538,9.2016981,1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/31d6a3116b7a46c8a9aceb5e7afbda17.jpeg,https://guide.michelin.com/us/en/lombardia/milano/restaurant/joia
107193,Saporium Firenze,Florence,Italia,43.7646,11.2659859,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ee3393c4f542425f88f17c9c0686e40d.jpg,https://guide.michelin.com/us/en/toscana/firenze/restaurant/saporium-firenze
107158,Osteria Borsò Gambrinus,San Polo di Piave,Italia,45.7968129,12.3885415,0,2,Venetian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b1bf6010f40745be8094f7e7e9b33e64.jpeg,https://guide.michelin.com/us/en/veneto/san-polo-di-piave/restaurant/osteria-enoteca-gambrinus
107151,Signum,Malfa,Italia,38.57992,14.83344,1,4,Sicilian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/290cf6ec411a4a0da747b4b11dd832fb.jpeg,https://guide.michelin.com/us/en/sicilia/malfa/restaurant/signum
107125,Le Trabe,Paestum,Italia,40.4469187,15.0429487,1,4,Campanian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0eb398c177f14fc0b00c29aedd90a8ab.jpeg,https://guide.michelin.com/us/en/campania/paestum/restaurant/le-trabe
107114,Atelier Moessmer Norbert Niederkofler,Brunico,Italia,46.7927709,11.949283,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/fb915fae3a4f48fd9436bd79435f7a87.jpg,https://guide.michelin.com/us/en/trentino-alto-adige/brunico/restaurant/atelier-moessmer-norbert-niederkofler
107086,Lanterna Verde,Villa di Chiavenna,Italia,46.3284,9.49741,1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/60e034436e084205a86eb45a07404b76.jpeg,https://guide.michelin.com/us/en/lombardia/villa-di-chiavenna/restaurant/lanterna-verde
107081,Mater Terrae,Rome,Italia,41.8998749,12.4721696,-1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2a2c84c2d51045409bd1405ce2b77489.jpeg,https://guide.michelin.com/us/en/lazio/roma/restaurant/mater-terrae
107058,Villa Maiella,Guardiagrele,Italia,42.188822,14.2047054,1,3,Cuisine from Abruzzo,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/61b6ac22087c412ab88ffe229bb48e84.jpg,https://guide.michelin.com/us/en/abruzzo/guardiagrele/restaurant/villa-maiella
107053,Antica Locanda al Cervo - Landgasthof zum Hirschen,San Genesio Atesino,Italia,46.5340136,11.333222,0,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cfb033ceb3e84022999a0dac84d75ec7.jpeg,https://guide.michelin.com/us/en/trentino-alto-adige/san-genesio-atesino/restaurant/antica-locanda-al-cervo-landgasthof-zum-hirschen
106933,D.One Restaurant,Montepagano,Italia,42.6772065,13.9897625,1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/10e353ad5a4144d2ae1c388e6475a9bb.jpeg,https://guide.michelin.com/us/en/abruzzo/montepagano/restaurant/d-one-restaurant-diffuso
106912,La Preséf,Mantello,Italia,46.1505628,9.4898006,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a173c9ba71d1455491bd1b70b8f5298b.jpg,https://guide.michelin.com/us/en/lombardia/mantello/restaurant/la-presef
106880,Oasis - Sapori Antichi,Vallesaccarda,Italia,41.0633639,15.251974,1,3,Campanian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/fa58c952e7144de9890f52008f94f1e4.jpg,https://guide.michelin.com/us/en/campania/vallesaccarda/restaurant/oasis-sapori-antichi
106874,Venissa,Mazzorbo,Italia,45.4886784,12.4111088,1,4,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0c1122ab86854210b18b79f7b3b5a259.jpg,https://guide.michelin.com/us/en/veneto/mazzorbo/restaurant/venissa
106849,Casamatta,Manduria,Italia,40.417763,17.599371,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4e5c704378d84a5197c50aa312e90ab5.jpg,https://guide.michelin.com/us/en/puglia/manduria/restaurant/casamatta
106841,Bistrot,Forte dei Marmi,Italia,43.9553929,10.1700005,1,4,Seafood,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/fc7825637f59414a86dccec30e2f5ff7.jpeg,https://guide.michelin.com/us/en/toscana/forte-dei-marmi/restaurant/bistrot
106803,La Bandiera,Civitella Casanova,Italia,42.3698762,13.9082843,1,3,Cuisine from Abruzzo,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f4ae11b9020f4d1ea762ae0855d513e8.jpeg,https://guide.michelin.com/us/en/abruzzo/civitella-casanova/restaurant/la-bandiera
106795,Don Alfonso 1890,Sant'Agata sui Due Golfi,Italia,40.6078108,14.3737397,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d5e995956ab64b4ea3fe4e57dc858da2.jpeg,https://guide.michelin.com/us/en/campania/sant--agata-sui-due-golfi/restaurant/don-alfonso-1890-151521
106748,Locanda La Raia,Gavi,Italia,44.71576,8.7983716,-1,2,Piedmontese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e12877e1287d434f94e8fcaa97c3500b.jpg,https://guide.michelin.com/us/en/piemonte/gavi/restaurant/locanda-la-raia
106747,Lokanda Devetak,Savogna d'Isonzo,Italia,45.8835521,13.5603995,0,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/12632142a59a4ccaad62a22de76d77ac.jpeg,https://guide.michelin.com/us/en/friuli-venezia-giulia/savogna-d-isonzo/restaurant/lokanda-devetak
106712,Agritur El Mas,Moena,Italia,46.3835301,11.6620468,0,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3e3157b7b3ec4e62b7ff9dd7f1b142c7.jpeg,https://guide.michelin.com/us/en/trentino-alto-adige/moena/restaurant/agritur-el-mas
106658,Lerchner's In Runggen,Saint Lorenzen,Italia,46.7778091,11.8759349,0,2,South Tyrolean,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/eea7a35b32b5482fa08d3264ca7d5b77.jpeg,https://guide.michelin.com/us/en/trentino-alto-adige/san-lorenzo-di-sebato/restaurant/lerchner-s-in-runggen
106657,Horto,Milan,Italia,45.4661897,9.1875693,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7c351a4e71c5433ba2646ebb871b10f5.jpg,https://guide.michelin.com/us/en/lombardia/milano/restaurant/horto-1204821
106590,La Peca,Lonigo,Italia,45.3848934,11.3990641,2,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b823d4c4ea934ceaa2cdf2236a50c871.jpg,https://guide.michelin.com/us/en/veneto/lonigo/restaurant/la-peca
106550,PS Ristorante,Cerreto Guidi,Italia,43.74317,10.84993,-1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/173a63f6c2b94ffd9753ce86dab7f5c3.jpeg,https://guide.michelin.com/us/en/toscana/cerreto-guidi/restaurant/ps-ristorante-1192505
106549,Ronchi Rò,Dolegna del Collio,Italia,46.0236284,13.4866949,0,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1a23228e8171456b94655a7d67794be7.jpg,https://guide.michelin.com/us/en/friuli-venezia-giulia/dolegna-del-collio/restaurant/ronchi-ro
106509,Il Piastrino,Pennabilli,Italia,43.82111,12.2645054,1,3,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d7ed887ecb7b4c459e877af3fa13099e.jpg,https://guide.michelin.com/us/en/emilia-romagna/pennabilli/restaurant/il-piastrino
106482,SanBrite,Cortina d'Ampezzo,Italia,46.5434618,12.1565176,1,4,Alpine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f538673a06ec4d38b2db5bb74d06c25d.jpg,https://guide.michelin.com/us/en/veneto/cortina-d-ampezzo/restaurant/sanbrite
106453,Vignamare,Andora,Italia,43.9729346,8.150574,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e135433d65ef4abfb1aa7fc8132ef7a5.jpg,https://guide.michelin.com/us/en/liguria/andora/restaurant/vignamare
106441,Terra The Magic Place,Sarentino,Italia,46.6521107,11.3221975,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9302e1523e8240e49b899dc662c82df0.jpeg,https://guide.michelin.com/us/en/trentino-alto-adige/sarentino/restaurant/terra151934
106381,Vite,Coriano,Italia,43.986595,12.54202,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f236a5443312447a966a9f2560c71797.jpeg,https://guide.michelin.com/us/en/emilia-romagna/coriano/restaurant/vite
106334,El Brite di Larieto,Cortina d'Ampezzo,Italia,46.5519115,12.1756742,-1,3,Alpine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4d7db286f58543ac9d45d16d33e5cae1.jpg,https://guide.michelin.com/us/en/veneto/cortina-d-ampezzo/restaurant/el-brite-di-larieto
106331,Osteria del Viandante,Rubiera,Italia,44.65333,10.781861,1,3,Emilian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/aa7091eb90f740bca6fee8e788747dcf.jpg,https://guide.michelin.com/us/en/emilia-romagna/rubiera/restaurant/osteria-del-viandante
106318,1908,Soprabolzano,Italia,46.5282559,11.405296,-1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ce30c7ef7d0a4e02abb1f8147f2473c7.jpg,https://guide.michelin.com/us/en/trentino-alto-adige/soprabolzano/restaurant/1908
106307,Il Colmetto,Rodengo Saiano,Italia,45.57434,10.10229,-1,3,Seasonal Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/af12b687d8ad4d968dc091fbcd535f05.jpg,https://guide.michelin.com/us/en/lombardia/rodengo-saiano/restaurant/il-colmetto
106306,Grow Restaurant,Albiate,Italia,45.659927,9.2560185,1,3,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/599b955fbb7d43d981074098d2650efb.jpg,https://guide.michelin.com/us/en/lombardia/albiate/restaurant/grow-restaurant
106201,Il Poggio Rosso,Castelnuovo Berardenga,Italia,43.3880261,11.4599683,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5322db05274e4ca5917a974ca79c781b.jpeg,https://guide.michelin.com/us/en/toscana/castelnuovo-berardenga/restaurant/poggio-rosso
106147,[àbitat],San Fermo della Battaglia,Italia,45.814,9.0315,-1,3,Innovative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ef289f120aad41f88b98c5bd062bdb96.jpeg,https://guide.michelin.com/us/en/lombardia/san-fermo-della-battaglia/restaurant/abitat
106131,Osteria Francescana,Modena,Italia,44.6448099,10.9215518,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7f3f869de4744a84b80469475f698f04.jpg,https://guide.michelin.com/us/en/emilia-romagna/modena/restaurant/osteria-francescana
106119,Villa Pignano,Volterra,Italia,43.4165316,10.9615533,-1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1389f31c23dd4818b3660463a45e9f39.jpg,https://guide.michelin.com/us/en/toscana/volterra/restaurant/villa-pignano
106105,Contrada Bricconi,Oltressenda Alta,Italia,45.922027,9.9503694,1,4,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f42579c01da945dabbb15c75585e83b8.jpg,https://guide.michelin.com/us/en/lombardia/oltressenda-alta/restaurant/contrada-bricconi
106097,Al Gatto Verde,Modena,Italia,44.6102868,10.980026,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bd8607ac51e34557a9ced6a8c018e603.jpg,https://guide.michelin.com/us/en/emilia-romagna/modena/restaurant/al-gatto-verde
106085,Fradis Minoris,Pula,Italia,38.9867335,9.0067135,1,4,Sardinian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/178e8412aa504360a6fab0d040ac3b38.jpeg,https://guide.michelin.com/us/en/sardegna/pula/restaurant/fradis-minoris
106073,Marco Bottega Ristorante,Genazzano,Italia,41.81092,12.966885,1,3,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c47906264cfc48d09923af9c81b943bf.jpeg,https://guide.michelin.com/us/en/lazio/genazzano/restaurant/aminta-resort
106057,Dattilo,Strongoli,Italia,39.2678209,17.0817921,1,4,Country cooking,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0caf7b6231de4780913259f865f167a4.jpg,https://guide.michelin.com/us/en/calabria/strongoli/restaurant/dattilo
106055,Hyle,San Giovanni in Fiore,Italia,39.2851384,16.6441951,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/f9cb3bec10fa4532ba97452744e6aa09.jpeg,https://guide.michelin.com/us/en/calabria/san-giovanni-in-fiore/restaurant/hyle
106033,Gardenia,Caluso,Italia,45.3034572,7.8896044,-1,3,Piedmontese,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a596942dba10415d9973fabc957c8778.jpeg,https://guide.michelin.com/us/en/piemonte/caluso/restaurant/gardenia
106009,El Molin,Cavalese,Italia,46.292019,11.4594756,1,4,Alpine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e6c3ff54c01e4f7189abaa553971e532.jpeg,https://guide.michelin.com/us/en/trentino-alto-adige/cavalese/restaurant/el-molin
106003,Dal Pescatore,Runate,Italia,45.1712728,10.3565788,3,4,Italian Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/73505972fdbd45048952912c2edb2080.jpg,https://guide.michelin.com/us/en/lombardia/runate/restaurant/dal-pescatore
105972,D'O,Cornaredo,Italia,45.48711,9.01175,2,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/80b60c2aa0774c77845be7db2e2c6b9b.jpeg,https://guide.michelin.com/us/en/lombardia/cornaredo/restaurant/d-o
105942,Caffè La Crepa,Isola Dovarese,Italia,45.1760808,10.3123463,0,2,Lombardian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4b603d7f0ad04a0286635cd2e9c8d234.jpg,https://guide.michelin.com/us/en/lombardia/isola-dovarese/restaurant/caffe-la-crepa
105897,Ahimè,Bologna,Italia,44.4966213,11.337969,0,2,Country cooking,,https://guide.michelin.com/us/en/emilia-romagna/bologna/restaurant/ahime
105853,La Cerreta Osteria,Sassetta,Italia,43.1280121,10.6608082,-1,3,Tuscan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d4c09a4f6a1b40eda75ee652f97e99d3.jpg,https://guide.michelin.com/us/en/toscana/sassetta/restaurant/la-cerreta-osteria
105808,Saporium,Chiusdino,Italia,43.1414359,11.1278724,1,4,Tuscan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/95e7ceff9c8c4cf4bd917db23c0111cb.jpg,https://guide.michelin.com/us/en/toscana/chiusdino/restaurant/saporium
105805,Piazza Duomo,Alba,Italia,44.7005555,8.0359341,3,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/15d8c54a15b548d2a0c1c89a131eddd0.jpeg,https://guide.michelin.com/us/en/piemonte/alba/restaurant/piazza-duomo
105739,I Tenerumi,Isola Vulcano,Italia,38.4305495,14.9560516,1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a5d7df3956614ce694c40c39b8ff456e.jpeg,https://guide.michelin.com/us/en/sicilia/isola-vulcano/restaurant/i-tenerumi
105543,Pavāru māja,Līgatne,Latvia,57.2353497,25.0421338,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/317c5a4d34474484acb9abbd7011e8b6.jpg,https://guide.michelin.com/us/en/vidzeme/ligatne_1990283/restaurant/pavaru-maja
105513,Osteria Del Centro,Comano,Switzerland,46.0365245,8.9548663,-1,3,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5f5b3507bf4846f9b17163262a352847.jpeg,https://guide.michelin.com/us/en/ticino/comano_1154542/restaurant/osteria-del-centro
105510,OZ,Fürstenau,Switzerland,46.7210956,9.4461197,1,4,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cc0487fa2123415785987c982d3c1250.jpg,https://guide.michelin.com/us/en/graubunden/frstenau/restaurant/oz
105509,KLE,Zurich,Switzerland,47.3715034,8.5209664,1,3,Vegan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b663e112b0334cadb95d92d6b89ce9bb.jpg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/kle
105497,Magdalena,Schwyz,Switzerland,47.0169188,8.6659803,2,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7defae6808564bfeb3a2a742938f022d.jpg,https://guide.michelin.com/us/en/schwyz/schwyz/restaurant/magdalena
105490,La Pinte des Mossettes,Cerniat,Switzerland,46.653577,7.196424,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/419bf5f0cb784eefb2c7d359fbe75fbc.jpg,https://guide.michelin.com/us/en/fribourg-region/cerniat/restaurant/la-pinte-des-mossettes-1194720
105484,Wiesner Mysterion – Werkstatt Kost,Romoos,Switzerland,46.9791869,7.98581,0,2,Farm to table,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5fe5abe0ef4146a8a5c0ffe0149a0742.jpg,https://guide.michelin.com/us/en/luzern-region/romoos_1152275/restaurant/wiesner-mysterion-%E2%80%93-werkstatt-kost
105482,Helvetia,Sankt Gallen,Switzerland,47.4188376,9.35678,-1,3,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6bc611576718456da9e88445632fb237.jpeg,https://guide.michelin.com/us/en/sankt-gallen-region/sankt-gallen/restaurant/helvetia
105472,DAR,Zurich,Switzerland,47.3837072,8.5284634,0,2,Vegan,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/fa31eac6773b4a8596ec44a01fe372de.jpeg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/dar
105446,Regina Montium,Rigi Kaltbad,Switzerland,47.0483709,8.4641542,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1dc0c62c1c254a5d8c0873031f9b30ba.jpeg,https://guide.michelin.com/us/en/luzern-region/rigi-kaltbad/restaurant/regina-montium
105428,Schloss Wartegg,Rorschacherberg,Switzerland,47.4785116,9.5298861,-1,2,Regional Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d5d69af2f490405c94d59ffc16ad0415.jpeg,https://guide.michelin.com/us/en/sankt-gallen-region/rorschacherberg/restaurant/schloss-wartegg
105392,ZOE,Berne,Switzerland,46.9474398,7.450242,1,3,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bcb897eb2a4f4e86979f05c5e404f02c.jpeg,https://guide.michelin.com/us/en/bern-region/bern/restaurant/zoe
105378,Brasserie Uno,Zermatt,Switzerland,46.0192354,7.7474356,1,4,Contemporary,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/c0afba781312498d992e725db95f55fe.jpg,https://guide.michelin.com/us/en/wallis/zermatt/restaurant/brasserie-uno
105372,Wiesner Mysterion - Wiesner - Zauber,Romoos,Switzerland,46.9791881,7.9858069,1,4,Creative,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/62ec0a4cc65c44eab8e37d3aff01ce6b.jpeg,https://guide.michelin.com/us/en/luzern-region/romoos_1152275/restaurant/wiesner-mysterion-zauber
105364,Gilles Varone,Savièse,Switzerland,46.2501082,7.3506266,1,4,Modern Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/2da51ed231354a22b287a5e6d412f662.jpeg,https://guide.michelin.com/us/en/valais/saviese_1157070/restaurant/gilles-varone
105340,Le Maguet,Les Evouettes,Switzerland,46.365367,6.8749489,-1,3,Classic French,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/8b8a89b6b6dd42a49e727de438bff377.jpeg,https://guide.michelin.com/us/en/wallis/les-evouettes/restaurant/le-maguet
105316,Marktküche,Zurich,Switzerland,47.3787189,8.5233338,-1,3,Vegetarian,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/590e22c752004d47bed8908450401e7d.jpeg,https://guide.michelin.com/us/en/zurich-region/zurich/restaurant/marktkuche
105315,Elisa - Bistro & Terrasse,Brienz,Switzerland,46.7352612,8.023246,-1,2,Seasonal Cuisine,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a91ed009e55e4735a82c29a87a785b09.jpeg,https://guide.michelin.com/us/en/bern-region/brienz/restaurant/elisa-bistro-terrasse
105291,Bistro by Regina Montium,Rigi Kaltbad,Switzerland,47.0483577,8.4640786,0,2,Swiss,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d9c2336c0a414d1d9efe4743320a44f6.jpeg,https://guide.michelin.com/us/en/luzern-region/rigi-kaltbad/restaurant/bistrot-by-regina-montium
